,title,subtitle,content
49," Alterações feitas pela Câmara elevam para 28% alíquota geral da reforma tributária, diz estudo da Fazenda "," Mudanças propostas afetarão alíquota de referência total do Imposto sobre Bens e Serviços (IBS) e da Contribuição Sobre Bens Serviços (CBS), que compõe o IVA dual ","O Ministério da Fazenda divulgou um estudo que aponta para um acréscimo de 1,47 ponto percentual, em média, na alíquota geral do Imposto sobre Valor Agregado (IVA dual) – que sai dos atuais de 26,5% para 28% – com a inclusão de novos itens no texto da regulamentação da Reforma Tributária pela Câmara dos Deputados. A nota técnica divulgada nesta sexta-feira (23) aponta que durante a tramitação do texto do projeto de lei complementar 68, diversas mudanças foram propostas que afetarão a alíquota de referência total do Imposto sobre Bens e Serviços (IBS) e da Contribuição Sobre Bens Serviços (CBS), que compõe o IVA dual. As estimativas foram feitas em três cenários: um intervalo com limite mínimo e limite máximo, que refletem duas hipóteses subjacentes de hiato de conformidade (factível ou conservadora), juntamente com o ponto central do intervalo (média). O balanço final do conjunto de medidas indica um incremento na alíquota de referência total da ordem de 1,47 ponto percentual, dentro do intervalo de 1,44 ponto percentual a 1,49 ponto percentual. Veja abaixo cada uma das medidas analisadas: O texto ainda informa que nem todas as mudanças introduzidas pela Câmara dos Deputados correspondem a tratamentos favorecidos, que elevam a estimativa da alíquota. “Os dois primeiros cenários avaliados concentram as mudanças no Imposto Seletivo que incluem medidas que ampliam sua arrecadação e, portanto, contribuem para reduzir a alíquota de referência total do IBS e da CBS necessária para assegurar a estabilidade da carga tributária”, diz o documento. O estudo foi elaborado a pedido do senador Eduardo Braga (MDB-AM), relator da reforma no Senado. Na semana passada, o ministro da Fazenda, Fernando Haddad, almoçou com Braga para debater os detalhes da nova rodada de negociações do texto no Senado. Um dos pontos informados pelo chefe da equipe econômica do governo foi justamente a análise técnica da pasta para auxiliar os parlamentares no trâmite da proposta. “Nós vamos passar e dar todo o impacto por decisão, discriminando essa decisão, para que os senadores tenham plena consciência do que nós estamos decidindo”, disse à época. Governo eleva preço mínimo e reajusta imposto sobre cigarros "
50, Projeção da carga de energia no Brasil sobe em agosto , Órgão também reduziu sua projeção para as chuvas que devem chegar neste mês às usinas hidrelétricas do Sul ,"O Operador Nacional do Sistema Elétrico (ONS) elevou sua previsão para a carga nacional de energia em agosto, esperando agora um crescimento de 4,3% no comparativo anual, a 76.173 megawatts médios, ante 3,7% previstos na semana anterior. Em boletim divulgado nesta sexta-feira (23), o órgão também reduziu sua projeção para as chuvas que devem chegar neste mês às usinas hidrelétricas do Sul (62% da média histórica, ante 73% da semana anterior). Também foram feitos leves ajustes para cima para o Sudeste/Centro-Oeste (58%, ante 56%) e Norte (50%, ante 49%) e manteve o número para o Nordeste (43%). O ONS também estimou que os reservatórios das hidrelétricas do Sudeste/Centro-Oeste, principalmente subsistema do país para armazenamento das usinas, chegarão ao final do mês com 55,4% da capacidade, ante 55,2% previstos há uma semana."
51," “Se a gente tiver muita até vamos vender”, diz Lula sobre mão de obra qualificada ", No mesmo evento Lula também afirmou que o governo não sabe tudo e precisa ouvir trabalhadores e empresários ,"O presidente da República, Luiz Inácio Lula da Silva, disse nesta sexta-feira (23), que o Brasil poderá até vender mão de obra se formar profissionais na quantidade necessária. Ele deu a declaração em Hortolândia (SP), na inauguração da fábrica da farmacêutica EMS. “Com a construção de 100 novos institutos federais a gente precisa discutir como vai formar gente na área da saúde. Como a gente vai colocar meninas e meninos para estudar e se transformar em profissionais altamente qualificados. E, se o mundo quiser importar a nossa mão de obra, tudo bem, se a gente tiver muita até vamos vender mão de obra”, disse o presidente da República. “A gente precisa ter consciência que esse País só será grande não quando a gente estiver exportando muita soja ou minério de ferro. Quando a gente estiver exportando conhecimento, tecnologia, inteligência esse País será grande”, declarou o presidente. No mesmo evento Lula também afirmou que o governo não sabe tudo e precisa ouvir trabalhadores e empresários. “Um governo não sabe de tudo. Por isso, precisamos ouvir os trabalhadores, os empresários, os movimentos sociais, para saber onde melhorar, com diálogo ativo com quem está na ponta”, disse o presidente."
52," Um governo não sabe de tudo e por isso precisa ouvir trabalhadores e empresários, diz Lula ", Lula também disse que cobrará dos países ricos pagamentos para combate de mudanças climáticas ,"O presidente da República, Luiz Inácio Lula da Silva (PT), disse nesta sexta-feira (23), que o governo não sabe tudo e precisa ouvir trabalhadores e empresários. A declaração foi feita em Hortolândia (SP), na inauguração de fábrica da farmacêutica EMS. “Um governo não sabe de tudo. Por isso, precisamos ouvir os trabalhadores, os empresários, os movimentos sociais, para saber onde melhorar, com diálogo ativo com quem está na ponta”, disse o presidente. Lula também voltou a dizer que cobrará dos países ricos pagamentos para os países pobres manterem suas florestas de pé como forma de conter as mudanças climáticas. A lógica por trás do raciocínio é que os países pobres já desmataram seus territórios e que isso facilitou o desenvolvimento econômico."
53, Análise: Galípolo tenta se mostrar independente de Lula enquanto espera indicação ao BC ," Atual diretor de Política Monetária afirmou que alta de juros ""está na mesa"" e votou contra os interesses do próprio governo em relação à Selic ","Diretor de Política Monetária do Banco Central (BC), Gabriel Galípolo já age como a autoridade que tem a prerrogativa de falar como o próximo presidente da autarquia. Se a escolha não está confirmada por parte do presidente Luiz Inácio Lula da Silva (PT), Galípolo já passa o recado de que não seria leniente com suas obrigações à frente da autarquia. Isso, claro, caso a confirmação de que Galípolo substiuirá o atual presidente Roberto Campos Neto como presidente do BC venha nos próximos dias ou semanas, como o esperado. Nesta quinta-feira (22), Galípolo reiterou uma posição “conservadora” do Banco Central em relação ao combate à inflação. “O sujeito que está no BC tende sempre a ser conservador. O BC não gosta de correr risco, é como uma função de zagueiro, ou, como dizia Paulinho da Viola, tem que fazer como um velho marinheiro que diante do nevoeiro leva o barco devagar”, afirmou. Na semana passada, durante evento da corretora Warren Rena, em São Paulo, Galípolo reiterou que a possibilidade de elevação da taxa básica de juros, a Selic, “está na mesa” do Comitê de Política Monetária, o Copom, para controlar a inflação. Naquela ocasião, na segunda-feira (12), o dólar fechou em queda de 0,28% aos R$ 5,49, em parte por causa das declarações do diretor do Banco Central. Em paralelo, em entrevista ao jornal O Globo, Campos Neto preferiu dar sinais trocados. Afirmou que o Copom não quis antecipar o que acontecerá na próxima reunião e afirmou que “os economistas não estão prevendo alta para este ano”, mas o mercado, sim. Em Brasília e entre expoentes do mercado financeiro, a tradicional troça já está posta: o café de Campos Neto já está sendo servido frio. O mercado está levando em consideração de forma mais expressiva as sinalizações de Gabriel Galípolo do que os recados de Campos Neto. As três próximas reuniões do Copom, porém, ainda serão sob a batuta do presidente do BC indicado pelo ex-presidente Jair Bolsonaro — em setembro, novembro e dezembro. Enquanto isso, Galípolo vem tentando demonstrar autonomia em suas decisões e afastar-se da acusação de que suas decisões serão pautadas pelo governo. “Jamais me senti pressionado a ter qualquer tipo de atitude a partir da minha indicação no BC, o presidente tem tido uma atitude republicana”, disse ele durante um evento promovido pela VB Comunicação, em Belo Horizonte (MG) nesta semana. “Eu não sinto qualquer tipo de pressão. Pelo contrário, todas as vezes é renovada a liberdade e autonomia”, disse. Nas duas últimas reuniões do Copom, Galípolo votou pela manutenção da Selic no atual patamar de 10,5%, diferentemente do defendido pelo governo. Numa entrevista realizada na última sexta-feira (16,) à Rádio Gaúcha, o presidente, que promovia reiterados ataques a Roberto Campos Neto, mudou o tom em relação à política monetária do país. “Quando tem que aumentar a taxa de juros, tem que aumentar”, afirmou ele. “Não há interferência do governo”, disse Lula. Que assim seja."
54," Planos de saúde têm recuperação no 1º tri, acumulando R$ 4,4 bi nos últimos 12 meses "," Resultado financeiro, embora tenha sofrido uma ligeira queda, permanece como o segundo melhor da série histórica ","O setor de planos de saúde demonstrou uma recuperação significativa no primeiro trimestre de 2024, consolidando um resultado líquido acumulado em 12 meses de R$ 4,4 bilhões. Este desempenho marca o quarto trimestre consecutivo de resultados positivos, uma sequência inédita nos últimos dois anos. O resultado operacional, com um valor de R$ 1,9 bilhão no primeiro trimestre, foi o principal impulsionador dessa melhoria, alcançando um patamar próximo ao dos anos anteriores à pandemia de Covid-19. Apesar de um recuo de R$ 2,4 bilhões nos acumulado em 12 meses, este é o melhor resultado desde o quarto trimestre de 2021. O resultado financeiro, embora tenha sofrido uma ligeira queda para R$ 10,9 bilhões, permanece como o segundo melhor da série histórica. A sinistralidade, um dos indicadores mais relevantes para a operação de planos de saúde, apresentou uma queda significativa no primeiro trimestre do ano. A mediana da sinistralidade reduziu 0,4 pontos porcentuais (p.p.), enquanto a sinistralidade agregada diminuiu 1,3 pontos porcentuais em relação ao trimestre anterior, aproximando-se dos patamares pré-pandêmicos. A análise por tipo de contratação revelou que a sinistralidade dos planos coletivos empresariais e por adesão reduziu no primeiro trimestre de 2024, enquanto a dos planos individuais se manteve estável. O crescimento dos planos de assistência médica foi de 1,5% no último ano, impulsionado principalmente pelos planos coletivos empresariais, que cresceram 2,8%. A distribuição de tipos de contratação nos municípios mostra uma grande variação, com Parauapebas (PA) apresentando o maior porcentual de beneficiários em planos coletivos por adesão e Teresina (PI) com o maior porcentual de beneficiários em planos individuais. A utilização de serviços de saúde no primeiro trimestre de 2024 também reflete a recuperação do setor, com um aumento na frequência de utilização de exames ambulatoriais, consultas médicas e internações em relação ao mesmo período do ano anterior. Os exames ambulatoriais, em particular, apresentaram um aumento de 29% em relação aos valores de 2019. As despesas médias por eventos assistenciais selecionados mostraram variações positivas, com as internações registrando um aumento de 18,6% em relação ao ano base de 2019. Este aumento nas despesas médias reflete as mudanças no comportamento de utilização dos serviços de saúde e os impactos da pandemia de covid-19. Os atendimentos ambulatoriais no SUS, registrados por meio de Autorizações de Procedimento Ambulatorial de Média e Alta Complexidade (Apac), indicam uma parcela significativa de procedimentos prestados a beneficiários de planos de saúde. O processo de ressarcimento ao SUS também reflete essa interação, com mais de R$1 bilhão cobrados anualmente entre 2019 e 2022, embora tenha havido uma queda para cerca de R$716 milhões em 2023."
55, Febraban e Ministério da Justiça vão selar acordo para combater fraudes online ," Recentemente, a Federação emitiu um alerta sobre o aumento de golpistas utilizando o Pix para prática de crimes virtuais ","A Federação Brasileira de Bancos (Febraban) anunciou que selará, nesta sexta-feira (23), um acordo de cooperação técnica com o Ministério da Justiça e Segurança Pública, visando o combate a fraudes, golpes e crimes pela internet. Segundo a nota emitida pela Federação, o ministro da Justiça, Ricardo Lewandowski, será recebido em um almoço pelo presidente do conselho diretor da Febraban, Luiz Carlos Trabuco. O anúncio indica ainda que os diretores da entidade irão apresentar aos representantes do ministério o que tem sido feito pela federação para prevenção e combate a fraudes e golpes e ataques cibernéticos. Segundo a Febraban, a visita integra encontros que têm sido realizados desde 2021 com representantes dos três poderes (Legislativo, Executivo e Judiciário), além de autoridades internacionais. Recentemente, a Febraban emitiu um alerta para o fato de que golpistas têm utilizado cada vez mais o Pix para a prática de crimes virtuais — como o golpe do Pix errado, por exemplo. Outro golpe conhecido é o “golpe do 0800” ou “golpe do falso funcionário”, em que criminosos se fazem passar por funcionários de centrais de atendimento de bancos e pedem para confirmar uma suposta compra, induzindo a vítima a fornecer informações confidenciais. Em março de 2022, a Febraban já havia assinado um acordo com a Polícia Federal visando criar medidas preventivas, educativas e de repressão a crimes cibernéticos. À época, o acordo havia sido firmado com o ministro da Justiça e Segurança Pública do governo do ex-presidente Jair Bolsonaro, Anderson Gustavo Torres. A Febraban não informou sobre o teor do novo documento ou como ele difere desse documento anterior."
56, Wall Street avança depois de Powell sinalizar corte de juros no Fed ," Em discurso no simpósio econômico de Jackson Hole, Powell forneceu um apoio explícito ao afrouxamento da política monetária ","Os principais índices de Wall Street subiam nesta sexta-feira (23), com o S&P 500 se aproximando de uma máxima, depois que o chair do Federal Reserve, Jerome Powell, disse que “chegou a hora” de reduzir os juros nos Estados Unidos. Em discurso no simpósio econômico de Jackson Hole, no Estado norte-americano de Wyoming, Powell forneceu um apoio explícito ao afrouxamento da política monetária, citando os riscos no mercado de trabalho e a inflação que está dentro do alcance da meta de 2% do Fed. O S&P 500 ampliava os ganhos iniciais e estava a menos de 1% de superar o recorde alcançado em julho, depois de cair até 9,7% em relação a esse nível no início do mês. Ações de megacaps, como Meta e Amazon.com, subiam quase 1% cada, impulsionando o índice, enquanto ações de chips, como Nvidia e Broadcom avançavam em torno de 3% cada. O Dow Jones subia 0,61%, a 40.962,77 pontos. O S&P 500 tinha alta de 0,56%, a 5.601,58 pontos, enquanto o Nasdaq Composite avançava 0,74%, a 17.749,03 pontos. Os três índices estavam no caminho certo para sua segunda semana consecutiva de ganhos, com o S&P 500 na direção de uma alta de mais de 1%. Todos os setores do S&P 500 avançavam, liderados por um aumento de 1,4% nas ações de tecnologia. O Fed fará sua próxima reunião em 17 e 18 de setembro, com operadores precificando uma chance de 65% de que o banco central dos EUA corte os juros em 25 pontos-base, de acordo com a ferramenta FedWatch da CME. “O mercado vem projetando o primeiro corte nos juros desde março deste ano e os investidores se decepcionaram várias vezes”, disse Sam Stovall, estrategista-chefe de investimentos da CFRA Research. “A única questão é o quanto e, ao contrário dos velocistas na Olimpíada, o Fed não começará com um corte de 50 pontos-base.”"
57, Apostas de cortes de juros pelo Fed crescem após fala de Powell em Jackson Hole ," Após os comentários de Powell, a chance de uma redução maior de 50 pontos-base estava em 33%, acima do pouco mais de 25% antes do discurso. ","Operadores aumentaram as apostas nesta sexta-feira (23) de que o Federal Reserve cortará sua taxa de juros a partir do próximo mês, depois que o chair do banco central dos Estados Unidos, Jerome Powell, disse que “chegou a hora” de ajustar a política monetária e prometeu fazer tudo o que puder para evitar um enfraquecimento ainda maior do mercado de trabalho. Operadores continuam apostando em um corte de 25 pontos-base na taxa em setembro, mas, após os comentários de Powell, a chance de uma redução maior de 50 pontos-base estava em 33%, acima do pouco mais de 25% antes do discurso."
58," Fed está próximo de começar a cortar juros, diz dirigente de Atlanta "," ""Não podemos esperar até que a inflação chegue a 2% para começar a nos mover"", acrescentou ele. ","O Federal Reserve está próximo de começar a reduzir sua taxa de juros, disse o presidente do Fed de Atlanta, Raphael Bostic, nesta sexta-feira (23). “Estamos próximos… os números estão começando a se mover em uma direção que sugere que nossa política teve seu efeito e podemos iniciar o caminho de volta a uma postura normal”, disse Bostic em uma entrevista à emissora CNBC. “Não podemos esperar até que a inflação chegue a 2% para começar a nos mover”, acrescentou ele. “Os dados chegaram de uma forma que sugere que será apropriado estar mais perto de mudar (os juros) do que mais longe e, para mim, só quero ter certeza de que os próximos dados sejam consistentes com isso.” Os mercados esperam amplamente que o banco central dos Estados Unidos comece a reduzir os custos dos empréstimos em sua próxima reunião nos dias 17 e 18 de setembro. Bostic já disse anteriormente que está aberto a apoiar um corte nessa ocasião."
59, Powell diz que “chegou a hora de ajustar política” monetária nos EUA ," Presidente do Fed disse em Jackson Hole que sua ""confiança cresceu de que a inflação está em um caminho sustentável de volta para 2% ","O presidente do Federal Reserve (banco central americano), Jerome Powell, disse nesta sexta-feira que “chegou a hora” de o banco central dos Estados Unidos cortar sua taxa de juros, uma vez que os riscos crescentes para o mercado de trabalho não deixam espaço para mais fraqueza e a inflação está a caminho de alcançar meta de 2%, oferecendo um apoio explícito para o afrouxamento da política monetária. “Os riscos de alta para a inflação diminuíram. E os riscos de queda para o emprego aumentaram”, disse Powell em discurso no simpósio anual do Fed de Kansas City em Jackson Hole, no Estado norte-americano de Wyoming. “Chegou a hora de ajustar a política. A direção a ser seguida é clara, e o momento e o ritmo dos cortes nos juros dependerão dos dados que chegarem, da evolução das perspectivas e do equilíbrio dos riscos.” Referindo-se às duas metas que o Fed é encarregado pelo Congresso de atingir, Powell disse que sua “confiança cresceu de que a inflação está em um caminho sustentável de volta para 2%”, depois de ter subido para cerca de 7% durante a pandemia da Covid-19, enquanto o desemprego está aumentando. “O nível atual de nossa taxa básica de juros nos dá amplo espaço para responder a quaisquer riscos que possamos enfrentar, incluindo o risco de enfraquecimento adicional indesejado nas condições do mercado de trabalho”, disse o presidente do Fed à plateia de banqueiros centrais, economistas e acadêmicos, em Jackson Hole. Disse ainda que a autoridade monetária fará tudo o que estiver a seu alcance para apoiar um mercado de trabalho forte nos Estados Unidos. “Faremos tudo o que pudermos para dar suporte a um mercado de trabalho forte à medida que avançamos em direção à estabilidade de preços”.      "
